 ,open,high,low,adjclose,volume,ticker
2008-07-08,96,96,93,20,311,IRO1DAML0001
2008-07-12,96,96,93,20,984,IRO1DAML0001
2008-07-15,91,93,91,20,1488,IRO1DAML0001
2008-07-19,93,93,90,18,5968,IRO1DAML0001
2008-07-22,90,92,90,20,2574,IRO1DAML0001
2008-09-21,89,92,89,20,218,IRO1DAML0001
2008-10-07,89,92,89,20,1460,IRO1DAML0001
2008-10-20,89,92,89,20,15,IRO1DAML0001
2008-10-27,89,92,89,20,1464,IRO1DAML0001
2008-11-24,89,92,89,20,160,IRO1DAML0001
2008-12-07,89,89,89,16,10,IRO1DAML0001
2008-12-10,89,89,89,20,3200,IRO1DAML0001
2009-01-10,89,89,89,20,5000,IRO1DAML0001
2009-02-01,88,88,88,18,685,IRO1DAML0001
2009-02-09,88,88,88,20,50,IRO1DAML0001
2009-02-23,88,88,88,20,1480,IRO1DAML0001
2009-03-07,88,88,88,20,50,IRO1DAML0001
2009-03-28,85,85,85,16,1024,IRO1DAML0001
2009-04-05,85,85,85,20,1900,IRO1DAML0001
2009-04-06,85,85,85,20,2000,IRO1DAML0001
2009-04-08,85,85,85,20,2000,IRO1DAML0001
2009-04-11,85,85,85,20,1000,IRO1DAML0001
2009-04-13,85,85,85,20,1000,IRO1DAML0001
2009-04-20,85,85,85,20,3000,IRO1DAML0001
2009-04-21,84,85,84,20,7150,IRO1DAML0001
2009-04-22,84,85,84,20,12426,IRO1DAML0001
2009-04-25,88,88,83,17,4396,IRO1DAML0001
2009-04-26,83,83,83,20,400,IRO1DAML0001
2009-04-27,86,86,86,23,8,IRO1DAML0001
2009-05-04,83,83,82,15,1500,IRO1DAML0001
2009-05-09,82,82,82,20,1885,IRO1DAML0001
2009-05-10,82,82,82,20,40099,IRO1DAML0001
2009-05-11,85,85,85,23,101,IRO1DAML0001
2009-05-12,82,82,82,16,2685,IRO1DAML0001
2009-06-20,76,76,76,12,3000,IRO1DAML0001
2009-06-24,78,78,78,22,1385,IRO1DAML0001
2009-06-27,78,78,78,20,815,IRO1DAML0001
2009-06-28,78,78,78,20,5000,IRO1DAML0001
2009-06-29,77,77,77,18,7,IRO1DAML0001
2009-06-30,79,79,79,22,436,IRO1DAML0001
2009-07-15,79,79,76,16,8494,IRO1DAML0001
2009-07-19,76,76,76,20,6821,IRO1DAML0001
2009-07-29,74,74,74,17,2000,IRO1DAML0001
2009-08-01,74,74,74,20,5218,IRO1DAML0001
2009-08-02,74,74,74,20,817,IRO1DAML0001
2009-08-08,74,74,74,20,120,IRO1DAML0001
2009-08-31,76,76,76,22,1540,IRO1DAML0001
2009-09-02,76,78,76,22,3998,IRO1DAML0001
2009-09-08,78,78,78,20,1000,IRO1DAML0001
2009-09-15,78,78,78,20,20200,IRO1DAML0001
2009-09-22,80,80,80,22,200,IRO1DAML0001
2009-09-26,80,80,80,20,482,IRO1DAML0001
2009-09-27,80,80,80,20,4569,IRO1DAML0001
2009-09-28,81,81,81,21,5990,IRO1DAML0001
2009-10-04,81,81,81,20,5012,IRO1DAML0001
2009-10-05,82,82,82,21,2000,IRO1DAML0001
2009-10-28,82,82,82,20,5000,IRO1DAML0001
2009-11-01,82,82,82,20,200,IRO1DAML0001
2009-11-03,82,82,82,20,1000,IRO1DAML0001
2009-11-07,83,83,83,21,2000,IRO1DAML0001
2009-11-14,83,83,83,20,4000,IRO1DAML0001
2009-11-16,83,83,83,20,1650,IRO1DAML0001
2009-11-22,84,84,84,21,6350,IRO1DAML0001
2009-11-23,84,84,84,20,6000,IRO1DAML0001
2009-11-24,85,85,85,21,4001,IRO1DAML0001
2009-11-25,85,85,85,20,999,IRO1DAML0001
2009-11-29,85,85,85,20,36,IRO1DAML0001
2009-12-07,85,85,85,20,974,IRO1DAML0001
2009-12-12,85,85,85,20,28996,IRO1DAML0001
2009-12-13,88,88,88,23,14939,IRO1DAML0001
2009-12-15,90,90,90,22,5392,IRO1DAML0001
2009-12-29,85,85,85,14,800,IRO1DAML0001
2010-01-06,90,90,90,25,6667,IRO1DAML0001
2010-01-12,90,90,90,20,4365,IRO1DAML0001
2010-01-16,88,90,88,20,7274,IRO1DAML0001
2010-01-17,90,90,90,20,2365,IRO1DAML0001
2010-01-18,90,92,90,22,4500,IRO1DAML0001
2010-01-19,91,92,91,20,9683,IRO1DAML0001
2010-01-20,93,93,93,21,3546,IRO1DAML0001
2010-01-25,93,93,93,20,39,IRO1DAML0001
2010-01-27,93,93,93,20,11600,IRO1DAML0001
2010-01-31,95,95,95,22,13300,IRO1DAML0001
2010-02-01,96,96,96,21,840,IRO1DAML0001
2010-02-03,97,97,97,21,1010,IRO1DAML0001
2010-02-17,97,97,97,20,4000,IRO1DAML0001
2010-03-01,102,102,98,25,6595,IRO1DAML0001
2010-03-02,102,104,102,21,1902,IRO1DAML0001
2010-03-03,104,104,104,20,4000,IRO1DAML0001
2010-03-06,104,104,104,20,480,IRO1DAML0001
2010-03-07,104,104,104,20,1000,IRO1DAML0001
2010-04-07,105,105,105,20,1497,IRO1DAML0001
2010-04-14,105,105,105,20,6380,IRO1DAML0001
2010-04-19,106,106,106,20,966,IRO1DAML0001
2010-04-21,106,106,106,20,3616,IRO1DAML0001
2010-04-24,106,106,106,20,81743,IRO1DAML0001
2010-04-25,110,110,110,23,21062,IRO1DAML0001
2010-04-27,113,113,113,22,1000,IRO1DAML0001
2010-04-28,113,113,113,20,4257,IRO1DAML0001
2010-05-02,114,114,114,20,14964,IRO1DAML0001
2010-05-05,116,116,116,21,8113,IRO1DAML0001
2010-05-08,117,117,117,20,7500,IRO1DAML0001
2010-05-12,118,118,118,20,5165,IRO1DAML0001
2010-05-15,118,118,116,19,15290,IRO1DAML0001
2010-05-22,120,120,120,22,1000,IRO1DAML0001
2010-05-23,120,120,120,20,7851,IRO1DAML0001
2010-05-25,117,117,117,17,2000,IRO1DAML0001
2010-05-30,121,121,113,16,9710,IRO1DAML0001
2010-06-01,113,113,112,19,16604,IRO1DAML0001
2010-06-02,112,112,112,20,1000,IRO1DAML0001
2010-06-07,114,114,112,20,4495,IRO1DAML0001
2010-06-08,111,111,110,18,17947,IRO1DAML0001
2010-06-09,109,109,108,18,22450,IRO1DAML0001
2010-06-14,112,113,112,24,4289,IRO1DAML0001
2010-06-15,113,113,113,20,3707,IRO1DAML0001
2010-06-21,114,114,114,20,6506,IRO1DAML0001
2010-06-22,115,115,115,20,3104,IRO1DAML0001
2010-06-23,115,115,115,20,1000,IRO1DAML0001
2010-06-29,116,116,116,20,1000,IRO1DAML0001
2010-07-12,116,116,116,20,35,IRO1DAML0001
2010-07-14,116,116,116,20,510,IRO1DAML0001
2010-08-02,116,116,116,20,10,IRO1DAML0001
2010-08-03,121,121,121,24,40203,IRO1DAML0001
2010-08-14,126,126,126,24,551,IRO1DAML0001
2010-08-15,126,126,126,20,28320,IRO1DAML0001
2010-08-16,131,131,131,23,221993,IRO1DAML0001
2010-08-17,136,136,136,23,391489,IRO1DAML0001
2010-08-18,141,141,141,23,300500,IRO1DAML0001
2010-08-21,147,147,147,24,300000,IRO1DAML0001
2010-08-22,153,153,153,24,960404,IRO1DAML0001
2010-08-23,159,159,159,23,313000,IRO1DAML0001
2010-08-24,165,165,165,23,407000,IRO1DAML0001
2010-08-25,172,172,172,24,30370,IRO1DAML0001
2010-08-28,179,179,179,24,28000,IRO1DAML0001
2010-08-29,186,186,180,23,1829692,IRO1DAML0001
2010-08-30,178,178,178,15,148481,IRO1DAML0001
2010-08-31,171,176,171,18,229333,IRO1DAML0001
2010-09-04,177,178,172,18,77110,IRO1DAML0001
2010-09-05,169,169,169,18,69450,IRO1DAML0001
2010-09-06,173,176,168,24,236817,IRO1DAML0001
2010-09-07,175,178,175,19,102237,IRO1DAML0001
2010-09-08,172,175,172,20,25146,IRO1DAML0001
2010-09-12,175,175,172,18,28923,IRO1DAML0001
2010-09-13,168,170,168,18,29726,IRO1DAML0001
2010-09-14,171,172,171,21,4450,IRO1DAML0001
2010-09-15,171,171,168,17,18599,IRO1DAML0001
2010-09-18,175,175,173,23,15813,IRO1DAML0001
2010-09-19,171,171,168,16,42711,IRO1DAML0001
2010-09-22,173,173,170,21,9380,IRO1DAML0001
2010-09-25,170,170,169,19,6765,IRO1DAML0001
2010-09-26,170,170,163,16,50196,IRO1DAML0001
2010-09-27,159,159,159,17,14000,IRO1DAML0001
2010-09-28,159,159,159,20,2965,IRO1DAML0001
2010-09-29,167,167,159,20,13848,IRO1DAML0001
2010-10-02,159,159,155,17,56000,IRO1DAML0001
2010-10-03,153,153,150,16,103000,IRO1DAML0001
2010-10-05,156,156,156,24,490,IRO1DAML0001
2010-10-06,156,156,151,16,4815,IRO1DAML0001
2010-10-09,150,150,150,19,8012,IRO1DAML0001
2010-10-10,150,150,150,20,4650,IRO1DAML0001
2010-10-11,150,150,145,16,100000,IRO1DAML0001
2010-10-12,146,146,142,17,19315,IRO1DAML0001
2010-10-16,137,149,137,24,56611,IRO1DAML0001
2010-10-18,150,150,150,20,1300,IRO1DAML0001
2010-10-19,150,150,148,18,19051,IRO1DAML0001
2010-10-20,146,146,146,18,4300,IRO1DAML0001
2010-10-23,154,154,154,25,4959,IRO1DAML0001
2010-10-24,155,155,146,14,56430,IRO1DAML0001
2010-10-25,147,153,147,20,2341,IRO1DAML0001
2010-10-26,146,153,146,24,2500,IRO1DAML0001
2010-10-27,152,152,152,19,97,IRO1DAML0001
2010-10-30,150,150,149,18,30000,IRO1DAML0001
2010-11-01,145,145,144,16,6000,IRO1DAML0001
2010-11-06,149,149,146,21,723,IRO1DAML0001
2010-11-07,143,146,143,17,19005,IRO1DAML0001
2010-11-08,146,146,146,22,2551,IRO1DAML0001
2010-11-09,146,146,146,20,20000,IRO1DAML0001
2010-11-10,148,148,148,21,200,IRO1DAML0001
2010-11-13,148,148,146,18,19400,IRO1DAML0001
2010-11-14,146,146,144,19,15195,IRO1DAML0001
2010-11-15,145,145,145,20,3858,IRO1DAML0001
2010-11-21,148,148,147,21,8271,IRO1DAML0001
2010-11-22,147,151,147,22,41729,IRO1DAML0001
2010-11-23,152,152,152,20,16972,IRO1DAML0001
2010-11-24,152,152,151,19,7000,IRO1DAML0001
2010-11-27,148,152,148,18,74015,IRO1DAML0001
2010-11-28,157,157,149,20,21365,IRO1DAML0001
2010-11-29,155,155,155,24,4296,IRO1DAML0001
2010-12-01,152,153,152,18,456,IRO1DAML0001
2010-12-04,153,153,152,19,6300,IRO1DAML0001
2010-12-05,156,156,152,20,394400,IRO1DAML0001
2010-12-06,153,153,150,18,18207,IRO1DAML0001
2010-12-07,150,156,150,24,550,IRO1DAML0001
2010-12-08,153,153,153,18,1107,IRO1DAML0001
2010-12-11,152,155,152,21,29853,IRO1DAML0001
2010-12-12,157,157,153,18,22185,IRO1DAML0001
2010-12-19,151,151,151,18,6052,IRO1DAML0001
2010-12-20,155,155,151,20,8300,IRO1DAML0001
2010-12-21,152,152,152,20,429,IRO1DAML0001
2010-12-22,152,152,152,20,5000,IRO1DAML0001
2010-12-25,154,155,153,20,24700,IRO1DAML0001
2010-12-26,156,158,155,21,21422,IRO1DAML0001
2010-12-27,155,155,155,20,720,IRO1DAML0001
2010-12-28,158,162,158,24,15015,IRO1DAML0001
2011-01-01,164,164,164,21,1000,IRO1DAML0001
2011-01-02,164,164,164,20,200,IRO1DAML0001
2011-01-04,165,165,165,20,42667,IRO1DAML0001
2011-01-05,171,171,171,23,10000,IRO1DAML0001
2011-01-08,174,174,174,21,1140,IRO1DAML0001
2011-01-09,174,174,174,20,4100,IRO1DAML0001
2011-01-10,175,175,171,19,78253,IRO1DAML0001
2011-01-11,168,168,167,17,49131,IRO1DAML0001
2011-01-15,168,168,166,18,8230,IRO1DAML0001
2011-01-16,164,170,164,18,47717,IRO1DAML0001
2011-01-17,165,168,165,22,10500,IRO1DAML0001
2011-01-18,166,166,164,17,10600,IRO1DAML0001
2011-01-19,165,165,165,20,10852,IRO1DAML0001
2011-01-22,167,167,166,20,4198,IRO1DAML0001
2011-01-23,166,168,166,20,5371,IRO1DAML0001
2011-01-26,168,168,166,20,5000,IRO1DAML0001
2011-01-29,166,166,166,20,624,IRO1DAML0001
2011-01-30,166,166,159,15,6070,IRO1DAML0001
2011-02-01,160,160,159,20,3858,IRO1DAML0001
2011-02-05,166,166,166,24,3000,IRO1DAML0001
2011-02-08,166,166,164,18,6530,IRO1DAML0001
2011-02-09,167,168,165,20,16480,IRO1DAML0001
2011-02-12,167,171,167,23,19258,IRO1DAML0001
2011-02-13,172,173,172,21,3297,IRO1DAML0001
2011-02-14,168,168,168,17,2000,IRO1DAML0001
2011-02-15,173,174,173,23,29800,IRO1DAML0001
2011-02-16,177,179,177,22,30205,IRO1DAML0001
2011-02-19,190,198,190,30,151474,IRO1DAML0001
2011-02-20,202,202,192,18,32288,IRO1DAML0001
2011-02-22,194,199,194,19,82455,IRO1DAML0001
2011-02-23,199,203,199,24,155200,IRO1DAML0001
2011-02-26,210,210,206,21,239140,IRO1DAML0001
2011-02-27,205,205,202,17,28490,IRO1DAML0001
2011-02-28,196,202,196,17,119632,IRO1DAML0001
2011-03-01,198,203,198,22,38461,IRO1DAML0001
2011-03-02,203,211,203,23,60597,IRO1DAML0001
2011-03-05,205,205,205,17,4993,IRO1DAML0001
2011-03-06,205,212,205,20,26948,IRO1DAML0001
2011-03-07,207,207,207,20,10877,IRO1DAML0001
2011-03-08,205,205,205,19,2500,IRO1DAML0001
2011-03-09,212,212,206,20,899,IRO1DAML0001
2011-03-12,205,206,205,20,1350,IRO1DAML0001
2011-03-13,210,210,210,21,364,IRO1DAML0001
2011-03-14,211,215,211,22,53206,IRO1DAML0001
2011-03-15,218,222,215,20,10080,IRO1DAML0001
2011-03-16,222,222,222,23,2659,IRO1DAML0001
2011-03-19,222,222,217,18,9827,IRO1DAML0001
2011-03-26,218,218,215,18,10000,IRO1DAML0001
2011-03-27,220,220,211,18,1700,IRO1DAML0001
2011-03-28,219,219,219,23,800,IRO1DAML0001
2011-03-29,209,217,209,19,20558,IRO1DAML0001
2011-03-30,211,213,209,18,17644,IRO1DAML0001
2011-04-03,213,213,213,20,10000,IRO1DAML0001
2011-04-04,213,213,211,20,32433,IRO1DAML0001
2011-04-06,219,220,219,23,121871,IRO1DAML0001
2011-04-09,229,229,215,17,244583,IRO1DAML0001
2011-04-10,229,229,220,22,8150,IRO1DAML0001
2011-04-11,229,229,220,21,14700,IRO1DAML0001
2011-04-12,220,222,220,18,90500,IRO1DAML0001
2011-04-13,221,225,221,21,352050,IRO1DAML0001
2011-04-16,221,225,221,20,11241,IRO1DAML0001
2011-04-17,228,230,228,21,8840,IRO1DAML0001
2011-04-18,221,221,221,16,400,IRO1DAML0001
2011-04-19,221,221,221,20,850,IRO1DAML0001
2011-04-20,224,224,222,21,706190,IRO1DAML0001
2011-04-23,224,224,224,20,5447,IRO1DAML0001
2011-04-24,216,216,216,16,10000,IRO1DAML0001
2011-04-25,213,215,213,19,93211,IRO1DAML0001
2011-04-27,215,216,215,20,6000,IRO1DAML0001
2011-04-30,215,215,206,15,10100,IRO1DAML0001
2011-05-01,206,215,206,22,13259,IRO1DAML0001
2011-05-02,211,221,211,24,5002,IRO1DAML0001
2011-05-03,215,217,215,17,5800,IRO1DAML0001
2011-05-08,217,217,217,20,1000,IRO1DAML0001
2011-05-09,215,215,211,18,7752,IRO1DAML0001
2011-05-10,214,215,214,20,11010,IRO1DAML0001
2011-05-11,209,215,209,17,18688,IRO1DAML0001
2011-05-14,215,215,215,22,309,IRO1DAML0001
2011-05-15,215,215,208,18,12699,IRO1DAML0001
2011-05-16,210,212,210,19,2762,IRO1DAML0001
2011-05-24,203,203,203,16,4450,IRO1DAML0001
2011-05-28,205,205,202,19,35392,IRO1DAML0001
2011-05-29,195,196,195,17,13500,IRO1DAML0001
2011-05-30,191,193,191,18,12540,IRO1DAML0001
2011-06-01,195,195,195,21,4000,IRO1DAML0001
2011-06-06,198,198,198,21,10000,IRO1DAML0001
2011-06-07,205,205,204,23,3560,IRO1DAML0001
2011-06-08,205,206,203,19,47631,IRO1DAML0001
2011-06-11,197,197,197,17,25535,IRO1DAML0001
2011-06-12,191,193,191,17,5620,IRO1DAML0001
2011-06-13,193,193,188,20,95917,IRO1DAML0001
2011-06-14,193,195,191,18,5650,IRO1DAML0001
2011-06-15,195,195,195,22,32602,IRO1DAML0001
2011-06-18,201,201,201,23,1108,IRO1DAML0001
2011-06-19,200,201,199,20,7895,IRO1DAML0001
2011-06-21,195,195,195,17,35000,IRO1DAML0001
2011-06-22,197,197,197,21,4000,IRO1DAML0001
2011-06-25,201,201,200,22,25095,IRO1DAML0001
2011-06-26,203,203,200,19,2708,IRO1DAML0001
2011-06-27,198,198,193,16,26638,IRO1DAML0001
2011-06-29,193,193,193,20,471,IRO1DAML0001
2011-07-03,198,198,198,22,1521,IRO1DAML0001
2011-07-04,198,199,198,20,4964,IRO1DAML0001
2011-07-05,203,203,203,22,50,IRO1DAML0001
2011-07-06,198,198,198,17,4985,IRO1DAML0001
2011-07-09,199,200,199,21,552,IRO1DAML0001
2011-07-11,198,200,198,20,5311,IRO1DAML0001
2011-07-12,193,199,193,19,3617,IRO1DAML0001
2011-07-13,191,194,191,17,1419,IRO1DAML0001
2011-07-16,189,189,189,17,21609,IRO1DAML0001
2011-07-18,183,184,183,16,32180,IRO1DAML0001
2011-07-19,183,183,183,20,6200,IRO1DAML0001
2011-07-20,184,184,184,20,7292,IRO1DAML0001
2011-07-23,182,182,180,18,9296,IRO1DAML0001
2011-07-24,188,188,187,23,20438,IRO1DAML0001
2011-07-25,187,187,180,15,1604,IRO1DAML0001
2011-07-26,187,187,187,23,200,IRO1DAML0001
2011-07-27,185,185,180,16,10456,IRO1DAML0001
2011-07-30,187,187,184,22,2200,IRO1DAML0001
2011-08-01,182,182,180,17,6700,IRO1DAML0001
2011-08-02,188,188,180,20,6900,IRO1DAML0001
2011-08-03,180,182,180,20,3777,IRO1DAML0001
2011-08-06,181,181,180,20,7570,IRO1DAML0001
2011-08-07,180,180,180,19,555,IRO1DAML0001
2011-08-08,177,177,177,18,9000,IRO1DAML0001
2011-08-09,177,177,177,20,10430,IRO1DAML0001
2011-08-10,177,177,177,20,9425,IRO1DAML0001
2011-08-15,174,174,172,17,4500,IRO1DAML0001
2011-08-20,174,176,174,22,9855,IRO1DAML0001
2011-08-21,178,178,177,20,3984,IRO1DAML0001
2011-08-23,177,180,177,21,28056,IRO1DAML0001
2011-08-27,177,178,177,18,8650,IRO1DAML0001
2011-08-28,176,178,176,20,17100,IRO1DAML0001
2011-08-29,176,177,176,18,4600,IRO1DAML0001
2011-08-30,176,177,176,20,3500,IRO1DAML0001
2011-09-03,177,177,177,20,211,IRO1DAML0001
2011-09-04,178,180,178,21,21510,IRO1DAML0001
2011-09-05,180,186,180,23,11000,IRO1DAML0001
2011-09-06,188,188,188,21,10683,IRO1DAML0001
2011-09-07,191,191,191,21,75221,IRO1DAML0001
2011-09-10,199,199,199,24,40438,IRO1DAML0001
2011-09-11,207,207,207,24,7000,IRO1DAML0001
2011-09-12,209,209,209,20,2000,IRO1DAML0001
2011-09-13,209,209,209,20,462,IRO1DAML0001
2011-09-14,209,209,209,20,1216,IRO1DAML0001
2011-09-17,218,227,210,22,143252,IRO1DAML0001
2011-09-18,226,226,212,19,16108,IRO1DAML0001
2011-09-19,211,211,211,19,66596,IRO1DAML0001
2011-09-20,202,206,202,17,4693,IRO1DAML0001
2011-09-21,202,205,202,19,9008,IRO1DAML0001
2011-09-25,199,200,199,17,17328,IRO1DAML0001
2011-09-26,197,197,197,18,2000,IRO1DAML0001
2011-09-27,205,205,205,24,2000,IRO1DAML0001
2011-10-01,208,208,208,21,1600,IRO1DAML0001
2011-10-02,205,205,203,18,13125,IRO1DAML0001
2011-10-03,199,199,199,17,5200,IRO1DAML0001
2011-10-04,195,197,195,17,68973,IRO1DAML0001
2011-10-05,188,189,188,16,10169,IRO1DAML0001
2011-10-08,188,193,188,22,1952,IRO1DAML0001
2011-10-09,193,193,193,20,7015,IRO1DAML0001
2011-10-11,195,195,191,18,7130,IRO1DAML0001
2011-10-12,194,194,188,18,880,IRO1DAML0001
2011-10-15,191,191,191,21,1500,IRO1DAML0001
2011-10-16,192,192,192,20,3555,IRO1DAML0001
2011-10-18,192,192,192,20,722,IRO1DAML0001
2011-10-19,192,192,192,20,2000,IRO1DAML0001
2011-10-22,193,193,193,20,10200,IRO1DAML0001
2011-10-24,193,193,193,20,100,IRO1DAML0001
2011-10-25,194,194,193,20,4000,IRO1DAML0001
2011-10-26,194,194,194,20,250,IRO1DAML0001
2011-10-29,194,194,194,20,900,IRO1DAML0001
2011-10-30,194,199,194,22,13100,IRO1DAML0001
2011-11-02,199,199,199,20,95,IRO1DAML0001
2011-11-06,189,191,189,14,1501,IRO1DAML0001
2011-11-08,195,195,187,18,3755,IRO1DAML0001
2011-11-13,189,189,186,19,9770,IRO1DAML0001
2011-11-16,188,188,188,21,830,IRO1DAML0001
2011-11-19,191,191,191,21,841,IRO1DAML0001
2011-11-20,191,194,191,21,100,IRO1DAML0001
2011-11-21,194,198,194,22,1090,IRO1DAML0001
2011-11-23,189,191,189,16,634,IRO1DAML0001
2011-11-26,188,188,184,17,2841,IRO1DAML0001
2011-11-27,184,184,184,18,2351,IRO1DAML0001
2011-11-28,183,183,183,19,23723,IRO1DAML0001
2011-12-03,189,191,189,24,1108,IRO1DAML0001
2011-12-04,189,190,189,19,2911,IRO1DAML0001
2011-12-07,193,193,191,21,11400,IRO1DAML0001
2011-12-10,195,195,195,21,15325,IRO1DAML0001
2011-12-11,200,200,191,22,3761,IRO1DAML0001
2011-12-12,201,201,201,20,15000,IRO1DAML0001
2011-12-13,205,205,202,20,71476,IRO1DAML0001
2011-12-14,201,201,197,17,14325,IRO1DAML0001
2011-12-18,197,197,197,20,642,IRO1DAML0001
2011-12-19,193,193,193,17,7000,IRO1DAML0001
2011-12-20,191,192,191,18,14073,IRO1DAML0001
2011-12-24,191,191,191,20,716,IRO1DAML0001
2011-12-25,193,193,187,18,11633,IRO1DAML0001
2011-12-26,188,188,188,20,650,IRO1DAML0001
2011-12-27,184,184,184,17,3000,IRO1DAML0001
2011-12-28,184,184,183,19,5000,IRO1DAML0001
2011-12-31,183,184,183,20,2136,IRO1DAML0001
2012-01-01,186,186,186,21,150,IRO1DAML0001
2012-01-02,184,188,184,21,6025,IRO1DAML0001
2012-01-03,184,186,184,18,11596,IRO1DAML0001
2012-01-04,189,189,189,22,1000,IRO1DAML0001
2012-01-07,184,184,182,17,17001,IRO1DAML0001
2012-01-09,189,192,189,24,1044,IRO1DAML0001
2012-01-10,186,191,186,16,3596,IRO1DAML0001
2012-01-11,184,184,184,18,1250,IRO1DAML0001
2012-01-15,189,189,184,20,3879,IRO1DAML0001
2012-01-16,184,184,183,19,1816,IRO1DAML0001
2012-01-18,188,188,182,19,1489,IRO1DAML0001
2012-01-21,182,182,182,20,252,IRO1DAML0001
2012-01-23,182,182,182,20,12760,IRO1DAML0001
2012-01-25,180,180,180,18,4405,IRO1DAML0001
2012-01-28,190,190,190,25,3480,IRO1DAML0001
2012-01-29,184,184,184,16,208,IRO1DAML0001
2012-01-30,185,185,180,17,3945,IRO1DAML0001
2012-02-04,184,184,178,18,2789,IRO1DAML0001
2012-02-05,177,177,177,19,4681,IRO1DAML0001
2012-02-06,186,186,176,19,1054,IRO1DAML0001
2012-02-07,183,183,183,23,2300,IRO1DAML0001
2012-02-15,177,177,175,15,15465,IRO1DAML0001
2012-02-18,172,172,172,18,6800,IRO1DAML0001
2012-02-19,170,170,170,18,3342,IRO1DAML0001
2012-02-20,180,183,180,27,5599,IRO1DAML0001
2012-02-21,185,185,185,21,46332,IRO1DAML0001
2012-02-22,186,190,186,22,6396,IRO1DAML0001
2012-02-25,191,191,191,20,100,IRO1DAML0001
2012-02-27,178,178,178,13,9000,IRO1DAML0001
2012-02-28,179,179,179,20,643,IRO1DAML0001
2012-02-29,179,179,179,20,1200,IRO1DAML0001
2012-03-03,186,186,179,20,23039,IRO1DAML0001
2012-03-04,179,179,179,20,2911,IRO1DAML0001
2012-03-05,179,179,176,18,4985,IRO1DAML0001
2012-03-07,188,188,187,26,4590,IRO1DAML0001
2012-03-10,190,190,190,21,35500,IRO1DAML0001
2012-03-11,183,183,183,16,600,IRO1DAML0001
2012-03-12,191,191,191,24,40891,IRO1DAML0001
2012-03-17,185,187,185,17,8420,IRO1DAML0001
2012-03-28,187,187,187,20,500,IRO1DAML0001
2012-04-03,182,182,182,17,252,IRO1DAML0001
2012-04-08,189,196,189,27,4438,IRO1DAML0001
2012-04-09,191,196,191,20,5050,IRO1DAML0001
2012-04-10,196,196,196,20,2160,IRO1DAML0001
2012-04-11,189,189,189,16,17866,IRO1DAML0001
2012-04-14,189,189,189,20,2400,IRO1DAML0001
2012-04-15,188,188,188,19,205,IRO1DAML0001
2012-04-17,189,189,189,20,1000,IRO1DAML0001
2012-04-21,196,197,196,24,6805,IRO1DAML0001
2012-04-22,189,189,189,15,3,IRO1DAML0001
2012-04-23,191,191,191,21,1000,IRO1DAML0001
2012-04-30,191,199,191,24,7795,IRO1DAML0001
2012-05-01,200,201,200,21,1940,IRO1DAML0001
2012-05-02,191,191,191,15,500,IRO1DAML0001
2012-05-05,195,195,195,22,1500,IRO1DAML0001
2012-05-06,195,199,195,22,1855,IRO1DAML0001
2012-05-07,201,201,200,21,9607,IRO1DAML0001
2012-05-08,199,199,196,17,1620,IRO1DAML0001
2012-05-09,199,204,199,24,1671,IRO1DAML0001
2012-05-12,205,205,204,20,8448,IRO1DAML0001
2012-05-13,207,207,207,20,4010,IRO1DAML0001
2012-05-14,208,208,208,20,17030,IRO1DAML0001
2012-05-15,201,208,201,20,2800,IRO1DAML0001
2012-05-22,213,213,213,22,100,IRO1DAML0001
2012-05-23,213,213,213,20,434,IRO1DAML0001
2012-05-26,213,213,213,20,480,IRO1DAML0001
2012-05-27,213,213,213,20,100,IRO1DAML0001
2012-05-28,213,213,213,20,25588,IRO1DAML0001
2012-05-29,221,221,221,23,16500,IRO1DAML0001
2012-06-02,226,226,226,22,4056,IRO1DAML0001
2012-06-09,225,225,225,19,2500,IRO1DAML0001
2012-06-10,210,210,210,13,269,IRO1DAML0001
2012-06-11,210,210,210,20,10593,IRO1DAML0001
2012-06-16,207,207,207,18,2007,IRO1DAML0001
2012-06-24,207,215,207,20,7097,IRO1DAML0001
2012-06-25,205,205,205,19,900,IRO1DAML0001
2012-06-26,204,212,204,20,32796,IRO1DAML0001
2012-06-27,199,199,199,16,4145,IRO1DAML0001
2012-07-02,212,212,212,26,602,IRO1DAML0001
2012-07-03,211,211,209,18,5474,IRO1DAML0001
2012-07-04,211,211,209,20,11922,IRO1DAML0001
2012-07-07,211,211,211,20,176,IRO1DAML0001
2012-07-11,200,200,200,14,1500,IRO1DAML0001
2012-07-14,207,207,207,23,2000,IRO1DAML0001
2012-07-15,204,204,204,18,2075,IRO1DAML0001
2012-07-16,202,202,202,19,45,IRO1DAML0001
2012-07-17,206,206,206,21,33000,IRO1DAML0001
2012-07-18,204,204,204,19,6000,IRO1DAML0001
2012-07-21,199,204,199,20,2512,IRO1DAML0001
2012-07-22,206,206,204,20,3533,IRO1DAML0001
2012-07-23,204,204,204,20,17565,IRO1DAML0001
2012-07-25,199,199,199,17,796,IRO1DAML0001
2012-07-28,200,200,200,20,3589,IRO1DAML0001
2012-07-29,202,202,199,21,1500,IRO1DAML0001
2012-07-31,203,203,203,20,100,IRO1DAML0001
2012-08-04,203,203,202,20,4919,IRO1DAML0001
2012-08-05,195,196,195,16,13245,IRO1DAML0001
2012-08-06,199,208,199,26,2212,IRO1DAML0001
